route_name,route_link,bus_name,bus_type,departure_time,duration,arrival_time,price,star_rating,seats_availability
"Kolkata to Siliguri
From INR 1210",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45 Seats available
"Kolkata to Siliguri
From INR 1210",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56 Seats available
"Kolkata to Nimtouri
From INR 78",https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,20h 00m,00:00,90,3.9,18 Seats available
"Kolkata to Nimtouri
From INR 78",https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,19h 30m,00:00,90,3.9,48 Seats available
"Kolkata to Nimtouri
From INR 78",https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,19h 00m,00:00,90,4.5,18 Seats available
"Kolkata to Nimtouri
From INR 78",https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Non AC Seater (2+3),05:15,18h 45m,00:00,81,3.9,20 Seats available
"Kolkata to Nimtouri
From INR 78",https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,SBSTC-GARIA - DIGHA - 05:30 (FALTA DEPOT) - 2996,Non AC Seater (2+3),05:30,18h 30m,00:00,90,3.9,30 Seats available
"Siliguri to Kolkata
From INR 1210",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,SBSTC-SILIGURI - KOLKATA - VIA - MALDA - EXPRESS - 19:30 - 3806,Express (Non AC Seater 2+2),19:30,13h 00m,08:30,500,4.2,33 Seats available
"Siliguri to Kolkata
From INR 1210",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Greenline,Volvo Multi-Axle A/C Sleeper (2+1),18:30,13h 00m,07:30,1500,4.6,26 Seats available
"Siliguri to Kolkata
From INR 1210",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,12h 30m,07:45,1500,4.6,26 Seats available
"Siliguri to Kolkata
From INR 1210",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26 Seats available
"Siliguri to Kolkata
From INR 1210",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 Seats available
"Kolkata to Contai (Kanthi)
From INR 126",https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Parameswar Travels,A/C Seater Push Back (2+3),00:35,04h 10m,04:45,285,3.3,51 Seats available
"Kolkata to Contai (Kanthi)
From INR 126",https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Snemita Paribahan,Non AC Seater (2+3),05:00,03h 50m,08:50,230,4.1,32 Seats available
"Kolkata to Contai (Kanthi)
From INR 126",https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,City Express (Snemita),AC Seater (2+3),05:35,03h 30m,09:05,320,4.3,29 Seats available
"Kolkata to Contai (Kanthi)
From INR 126",https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Santosh Bus Service,N/A,05:41,02h 54m,08:35,279,N/A,4 Seats available
"Kolkata to Contai (Kanthi)
From INR 126",https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9 Seats available
"Digha to Durgapur (West Bengal)
From INR 233",https://www.redbus.in/bus-tickets/digha-to-durgapur,SBSTC-DIGHA - ASANSOL - 05:50 (ASN DEPOT) - 1486,Non AC Seater (2+3),05:50,08h 30m,14:20,238,2.7,50 Seats available
"Digha to Durgapur (West Bengal)
From INR 233",https://www.redbus.in/bus-tickets/digha-to-durgapur,SBSTC-DIGHA - DURGAPUR - VIA - BISHNUPUR - 08:35 - 1338,Non AC Seater (2+3),08:35,08h 30m,17:05,238,2.0,26 Seats available
"Digha to Durgapur (West Bengal)
From INR 233",https://www.redbus.in/bus-tickets/digha-to-durgapur,SBSTC-DIGHA - DURGAPUR - VIA - BISHNUPUR - 2/2 - 20:30 - 3808,Non AC Seater (2+2),20:30,08h 10m,04:40,233,4.1,16 Seats available
"Digha to Durgapur (West Bengal)
From INR 233",https://www.redbus.in/bus-tickets/digha-to-durgapur,SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),21:30,08h 30m,06:00,238,3.2,46 Seats available
"Kolkata to Midnapore
From INR 110",https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Arman Travels,Non AC Seater (2+3),06:50,03h 55m,10:45,130,1.7,59 Seats available
"Kolkata to Nandakumar (west bengal)
From INR 85",https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Basu Travels,A/C Seater Push Back (2+3),23:30,02h 15m,01:45,499,2.9,20 Seats available
"Kolkata to Nandakumar (west bengal)
From INR 85",https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Basu Travels,A/C Seater / Sleeper (2+2),23:59,02h 01m,02:00,599,2.9,34 Seats available
"Kolkata to Nandakumar (west bengal)
From INR 85",https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Sagufta Travels (Santosh),A/C Seater / Sleeper (2+2),01:20,02h 00m,03:20,350,3.2,20 Seats available
"Kolkata to Nandakumar (west bengal)
From INR 85",https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Basu Travels,A/C Seater Push Back (2+3),23:55,02h 20m,02:15,469,2.9,21 Seats available
"Kolkata to Mecheda (West Bengal)
From INR 68",https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,20h 00m,00:00,80,4.1,18 Seats available
"Kolkata to Mecheda (West Bengal)
From INR 68",https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,19h 30m,00:00,80,4.1,48 Seats available
"Kolkata to Mecheda (West Bengal)
From INR 68",https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,19h 00m,00:00,80,4.1,18 Seats available
"Kolkata to Mecheda (West Bengal)
From INR 68",https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Non AC Seater (2+3),05:15,18h 45m,00:00,71,4.1,20 Seats available
"Kolkata to Mecheda (West Bengal)
From INR 68",https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,SBSTC-GARIA - DIGHA - 05:30 (FALTA DEPOT) - 2996,Non AC Seater (2+3),05:30,18h 30m,00:00,80,4.1,30 Seats available
"Durgapur (West Bengal) to Digha
From INR 233",https://www.redbus.in/bus-tickets/durgapur-to-digha,ISHIKA TRADERS,A/C Seater / Sleeper (2+2),21:10,07h 50m,05:00,600,3.1,59 Seats available
"Kolkata to Kolaghat
From INR 64",https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,Royal Cruiser,Volvo A/C Seater (2+2),06:45,01h 30m,08:15,333,3.8,45 Seats available
"Kolkata to Kolaghat
From INR 64",https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,Sagufta Travels (Direct Mandarmani),A/C Seater (2+3),07:15,01h 15m,08:30,315,3.2,18 Seats available
